relative_time_s,sample_ts_utc,sample_ts_et,batch_id,sample_in_batch,x_raw,y_raw,z_raw
10.598125,2026-05-04 22:13:20.530000+00:00,2026-05-04 18:13:20.530,122650,22,3671.0,145.0,-2244.0
10.638125,2026-05-04 22:13:20.570000+00:00,2026-05-04 18:13:20.570,122650,23,3720.0,558.0,-1218.0
10.678125,2026-05-04 22:13:20.610000+00:00,2026-05-04 18:13:20.610,122650,24,3793.0,307.0,170.0
10.718125,2026-05-04 22:13:20.650000+00:00,2026-05-04 18:13:20.650,122650,25,3858.0,-297.0,1538.0
10.758125,2026-05-04 22:13:20.690000+00:00,2026-05-04 18:13:20.690,122650,26,3918.0,-563.0,2473.0
10.798125,2026-05-04 22:13:20.730000+00:00,2026-05-04 18:13:20.730,122650,27,3943.0,-165.0,2578.0
10.838125,2026-05-04 22:13:20.770000+00:00,2026-05-04 18:13:20.770,122650,28,3933.0,416.0,1951.0
10.878125,2026-05-04 22:13:20.810000+00:00,2026-05-04 18:13:20.810,122650,29,3848.0,546.0,742.0
10.918125,2026-05-04 22:13:20.850000+00:00,2026-05-04 18:13:20.850,122650,30,3726.0,26.0,-623.0
10.958125,2026-05-04 22:13:20.890000+00:00,2026-05-04 18:13:20.890,122650,31,3649.0,-519.0,-1747.0
10.998125,2026-05-04 22:13:20.930000+00:00,2026-05-04 18:13:20.930,122650,32,3615.0,-489.0,-2360.0
11.038125,2026-05-04 22:13:20.970000+00:00,2026-05-04 18:13:20.970,122650,33,3648.0,42.0,-2229.0
11.078125,2026-05-04 22:13:21.010000+00:00,2026-05-04 18:13:21.010,122650,34,3719.0,489.0,-1415.0
11.118125,2026-05-04 22:13:21.050000+00:00,2026-05-04 18:13:21.050,122650,35,3778.0,378.0,-160.0
11.158125,2026-05-04 22:13:21.090000+00:00,2026-05-04 18:13:21.090,122650,36,3833.0,-198.0,1189.0
11.198125,2026-05-04 22:13:21.130000+00:00,2026-05-04 18:13:21.130,122650,37,3900.0,-522.0,2176.0
11.238125,2026-05-04 22:13:21.170000+00:00,2026-05-04 18:13:21.170,122650,38,3934.0,-242.0,2483.0
11.278125,2026-05-04 22:13:21.210000+00:00,2026-05-04 18:13:21.210,122650,39,3934.0,324.0,2047.0
11.318125,2026-05-04 22:13:21.250000+00:00,2026-05-04 18:13:21.250,122650,40,3869.0,556.0,982.0
11.358125,2026-05-04 22:13:21.290000+00:00,2026-05-04 18:13:21.290,122650,41,3761.0,136.0,-308.0
11.398125,2026-05-04 22:13:21.330000+00:00,2026-05-04 18:13:21.330,122650,42,3688.0,-423.0,-1465.0
11.438125,2026-05-04 22:13:21.370000+00:00,2026-05-04 18:13:21.370,122650,43,3626.0,-518.0,-2152.0
11.478125,2026-05-04 22:13:21.410000+00:00,2026-05-04 18:13:21.410,122650,44,3642.0,-60.0,-2163.0
11.518125,2026-05-04 22:13:21.450000+00:00,2026-05-04 18:13:21.450,122650,45,3720.0,442.0,-1555.0
11.558125,2026-05-04 22:13:21.490000+00:00,2026-05-04 18:13:21.490,122650,46,3778.0,425.0,-430.0
11.598125,2026-05-04 22:13:21.530000+00:00,2026-05-04 18:13:21.530,122650,47,3825.0,-91.0,850.0
11.638125,2026-05-04 22:13:21.570000+00:00,2026-05-04 18:13:21.570,122650,48,3877.0,-485.0,1878.0
11.678125,2026-05-04 22:13:21.610000+00:00,2026-05-04 18:13:21.610,122650,49,3929.0,-326.0,2346.0
11.718125,2026-05-04 22:13:21.650000+00:00,2026-05-04 18:13:21.650,122650,50,3942.0,224.0,2071.0
11.758125,2026-05-04 22:13:21.690000+00:00,2026-05-04 18:13:21.690,122650,51,3911.0,554.0,1175.0
11.798125,2026-05-04 22:13:21.730000+00:00,2026-05-04 18:13:21.730,122650,52,3796.0,233.0,-9.0
11.838125,2026-05-04 22:13:21.770000+00:00,2026-05-04 18:13:21.770,122650,53,3693.0,-326.0,-1147.0
11.878125,2026-05-04 22:13:21.810000+00:00,2026-05-04 18:13:21.810,122650,54,3644.0,-526.0,-1917.0
11.918125,2026-05-04 22:13:21.850000+00:00,2026-05-04 18:13:21.850,122650,55,3655.0,-163.0,-2110.0
11.958125,2026-05-04 22:13:21.890000+00:00,2026-05-04 18:13:21.890,122650,56,3706.0,374.0,-1649.0
11.998125,2026-05-04 22:13:21.930000+00:00,2026-05-04 18:13:21.930,122650,57,3769.0,451.0,-663.0
12.038125,2026-05-04 22:13:21.970000+00:00,2026-05-04 18:13:21.970,122650,58,3817.0,11.0,544.0
12.078125,2026-05-04 22:13:22.010000+00:00,2026-05-04 18:13:22.010,122650,59,3873.0,-423.0,1611.0
12.118125,2026-05-04 22:13:22.050000+00:00,2026-05-04 18:13:22.050,122650,60,3923.0,-376.0,2191.0
12.158125,2026-05-04 22:13:22.090000+00:00,2026-05-04 18:13:22.090,122650,61,3945.0,128.0,2071.0
12.198125,2026-05-04 22:13:22.130000+00:00,2026-05-04 18:13:22.130,122650,62,3896.0,502.0,1339.0
12.238125,2026-05-04 22:13:22.170000+00:00,2026-05-04 18:13:22.170,122650,63,3796.0,314.0,266.0
12.278125,2026-05-04 22:13:22.210000+00:00,2026-05-04 18:13:22.210,122650,64,3711.0,-226.0,-863.0
12.318125,2026-05-04 22:13:22.250000+00:00,2026-05-04 18:13:22.250,122650,65,3650.0,-524.0,-1706.0
12.358125,2026-05-04 22:13:22.290000+00:00,2026-05-04 18:13:22.290,122650,66,3655.0,-241.0,-2013.0
12.398125,2026-05-04 22:13:22.330000+00:00,2026-05-04 18:13:22.330,122650,67,3690.0,281.0,-1713.0
12.438125,2026-05-04 22:13:22.370000+00:00,2026-05-04 18:13:22.370,122650,68,3754.0,464.0,-847.0
12.478125,2026-05-04 22:13:22.410000+00:00,2026-05-04 18:13:22.410,122650,69,3814.0,114.0,266.0
12.518125,2026-05-04 22:13:22.450000+00:00,2026-05-04 18:13:22.450,122650,70,3858.0,-367.0,1323.0
12.558125,2026-05-04 22:13:22.490000+00:00,2026-05-04 18:13:22.490,122650,71,3903.0,-414.0,1986.0
12.598125,2026-05-04 22:13:22.530000+00:00,2026-05-04 18:13:22.530,122650,72,3926.0,12.0,2026.0
12.638125,2026-05-04 22:13:22.570000+00:00,2026-05-04 18:13:22.570,122650,73,3916.0,447.0,1476.0
12.678125,2026-05-04 22:13:22.610000+00:00,2026-05-04 18:13:22.610,122650,74,3839.0,374.0,493.0
12.718125,2026-05-04 22:13:22.650000+00:00,2026-05-04 18:13:22.650,122650,75,3733.0,-116.0,-604.0
12.758125,2026-05-04 22:13:22.690000+00:00,2026-05-04 18:13:22.690,122650,76,3661.0,-485.0,-1468.0
12.798125,2026-05-04 22:13:22.730000+00:00,2026-05-04 18:13:22.730,122650,77,3661.0,-315.0,-1892.0
12.838125,2026-05-04 22:13:22.770000+00:00,2026-05-04 18:13:22.770,122650,78,3691.0,196.0,-1716.0
12.878125,2026-05-04 22:13:22.810000+00:00,2026-05-04 18:13:22.810,122650,79,3749.0,461.0,-1007.0
12.918125,2026-05-04 22:13:22.850000+00:00,2026-05-04 18:13:22.850,122650,80,3795.0,199.0,15.0
12.958125,2026-05-04 22:13:22.890000+00:00,2026-05-04 18:13:22.890,122650,81,3841.0,-295.0,1064.0
12.998125,2026-05-04 22:13:22.930000+00:00,2026-05-04 18:13:22.930,122650,82,3890.0,-424.0,1797.0
13.038125,2026-05-04 22:13:22.970000+00:00,2026-05-04 18:13:22.970,122650,83,3920.0,-84.0,1963.0
13.078125,2026-05-04 22:13:23.010000+00:00,2026-05-04 18:13:23.010,122650,84,3924.0,395.0,1536.0
13.118125,2026-05-04 22:13:23.050000+00:00,2026-05-04 18:13:23.050,122650,85,3852.0,420.0,676.0
13.158125,2026-05-04 22:13:23.090000+00:00,2026-05-04 18:13:23.090,122650,86,3767.0,-12.0,-354.0
13.198125,2026-05-04 22:13:23.130000+00:00,2026-05-04 18:13:23.130,122650,87,3686.0,-442.0,-1235.0
13.238125,2026-05-04 22:13:23.170000+00:00,2026-05-04 18:13:23.170,122650,88,3667.0,-372.0,-1729.0
13.278125,2026-05-04 22:13:23.210000+00:00,2026-05-04 18:13:23.210,122650,89,3699.0,92.0,-1699.0
13.318125,2026-05-04 22:13:23.250000+00:00,2026-05-04 18:13:23.250,122650,90,3739.0,429.0,-1135.0
13.358125,2026-05-04 22:13:23.290000+00:00,2026-05-04 18:13:23.290,122650,91,3785.0,268.0,-200.0
13.398125,2026-05-04 22:13:23.330000+00:00,2026-05-04 18:13:23.330,122650,92,3844.0,-207.0,816.0
13.438125,2026-05-04 22:13:23.370000+00:00,2026-05-04 18:13:23.370,122650,93,3880.0,-430.0,1589.0
13.478125,2026-05-04 22:13:23.410000+00:00,2026-05-04 18:13:23.410,122650,94,3900.0,-163.0,1877.0
13.518125,2026-05-04 22:13:23.450000+00:00,2026-05-04 18:13:23.450,122650,95,3921.0,319.0,1579.0
13.558125,2026-05-04 22:13:23.490000+00:00,2026-05-04 18:13:23.490,122650,96,3875.0,436.0,832.0
13.598125,2026-05-04 22:13:23.530000+00:00,2026-05-04 18:13:23.530,122650,97,3792.0,85.0,-130.0
13.638125,2026-05-04 22:13:23.570000+00:00,2026-05-04 18:13:23.570,122650,98,3715.0,-377.0,-1017.0
13.678125,2026-05-04 22:13:23.610000+00:00,2026-05-04 18:13:23.610,122650,99,3688.0,-398.0,-1591.0
13.718125,2026-05-04 22:13:23.650000+00:00,2026-05-04 18:13:23.650,122650,100,3688.0,-3.0,-1668.0
13.758125,2026-05-04 22:13:23.690000+00:00,2026-05-04 18:13:23.690,122651,1,3730.0,384.0,-1222.0
13.798125,2026-05-04 22:13:23.730000+00:00,2026-05-04 18:13:23.730,122651,2,3772.0,319.0,-394.0
13.838125,2026-05-04 22:13:23.770000+00:00,2026-05-04 18:13:23.770,122651,3,3824.0,-109.0,585.0
13.878125,2026-05-04 22:13:23.810000+00:00,2026-05-04 18:13:23.810,122651,4,3854.0,-402.0,1390.0
13.918125,2026-05-04 22:13:23.850000+00:00,2026-05-04 18:13:23.850,122651,5,3894.0,-226.0,1753.0
13.958125,2026-05-04 22:13:23.890000+00:00,2026-05-04 18:13:23.890,122651,6,3921.0,209.0,1595.0
13.998125,2026-05-04 22:13:23.930000+00:00,2026-05-04 18:13:23.930,122651,7,3884.0,438.0,960.0
14.038125,2026-05-04 22:13:23.970000+00:00,2026-05-04 18:13:23.970,122651,8,3798.0,157.0,81.0
14.078125,2026-05-04 22:13:24.010000+00:00,2026-05-04 18:13:24.010,122651,9,3724.0,-285.0,-810.0
14.118125,2026-05-04 22:13:24.050000+00:00,2026-05-04 18:13:24.050,122651,10,3683.0,-412.0,-1432.0
14.158125,2026-05-04 22:13:24.090000+00:00,2026-05-04 18:13:24.090,122651,11,3697.0,-96.0,-1591.0
14.198125,2026-05-04 22:13:24.130000+00:00,2026-05-04 18:13:24.130,122651,12,3745.0,318.0,-1280.0
14.238125,2026-05-04 22:13:24.170000+00:00,2026-05-04 18:13:24.170,122651,13,3792.0,360.0,-552.0
14.278125,2026-05-04 22:13:24.210000+00:00,2026-05-04 18:13:24.210,122651,14,3822.0,-31.0,376.0
14.318125,2026-05-04 22:13:24.250000+00:00,2026-05-04 18:13:24.250,122651,15,3852.0,-367.0,1197.0
14.358125,2026-05-04 22:13:24.290000+00:00,2026-05-04 18:13:24.290,122651,16,3891.0,-279.0,1628.0
14.398125,2026-05-04 22:13:24.330000+00:00,2026-05-04 18:13:24.330,122651,17,3914.0,147.0,1587.0
14.438125,2026-05-04 22:13:24.370000+00:00,2026-05-04 18:13:24.370,122651,18,3884.0,413.0,1060.0
14.478125,2026-05-04 22:13:24.410000+00:00,2026-05-04 18:13:24.410,122651,19,3813.0,230.0,238.0
14.518125,2026-05-04 22:13:24.450000+00:00,2026-05-04 18:13:24.450,122651,20,3756.0,-197.0,-603.0
14.558125,2026-05-04 22:13:24.490000+00:00,2026-05-04 18:13:24.490,122651,21,3697.0,-401.0,-1264.0
14.598125,2026-05-04 22:13:24.530000+00:00,2026-05-04 18:13:24.530,122651,22,3701.0,-146.0,-1519.0
14.638125,2026-05-04 22:13:24.570000+00:00,2026-05-04 18:13:24.570,122651,23,3727.0,261.0,-1290.0
14.678125,2026-05-04 22:13:24.610000+00:00,2026-05-04 18:13:24.610,122651,24,3770.0,351.0,-671.0
14.718125,2026-05-04 22:13:24.650000+00:00,2026-05-04 18:13:24.650,122651,25,3800.0,59.0,168.0
14.758125,2026-05-04 22:13:24.690000+00:00,2026-05-04 18:13:24.690,122651,26,3846.0,-287.0,996.0
14.798125,2026-05-04 22:13:24.730000+00:00,2026-05-04 18:13:24.730,122651,27,3868.0,-306.0,1513.0
14.838125,2026-05-04 22:13:24.770000+00:00,2026-05-04 18:13:24.770,122651,28,3914.0,51.0,1549.0
14.878125,2026-05-04 22:13:24.810000+00:00,2026-05-04 18:13:24.810,122651,29,3896.0,384.0,1121.0
14.918125,2026-05-04 22:13:24.850000+00:00,2026-05-04 18:13:24.850,122651,30,3837.0,281.0,394.0
14.958125,2026-05-04 22:13:24.890000+00:00,2026-05-04 18:13:24.890,122651,31,3755.0,-119.0,-429.0
14.998125,2026-05-04 22:13:24.930000+00:00,2026-05-04 18:13:24.930,122651,32,3704.0,-381.0,-1105.0
15.038125,2026-05-04 22:13:24.970000+00:00,2026-05-04 18:13:24.970,122651,33,3696.0,-206.0,-1413.0
15.078125,2026-05-04 22:13:25.010000+00:00,2026-05-04 18:13:25.010,122651,34,3727.0,183.0,-1310.0
15.118125,2026-05-04 22:13:25.050000+00:00,2026-05-04 18:13:25.050,122651,35,3766.0,368.0,-763.0
15.158125,2026-05-04 22:13:25.090000+00:00,2026-05-04 18:13:25.090,122651,36,3802.0,126.0,9.0
15.198125,2026-05-04 22:13:25.130000+00:00,2026-05-04 18:13:25.130,122651,37,3843.0,-256.0,800.0
15.238125,2026-05-04 22:13:25.170000+00:00,2026-05-04 18:13:25.170,122651,38,3860.0,-327.0,1372.0
15.278125,2026-05-04 22:13:25.210000+00:00,2026-05-04 18:13:25.210,122651,39,3890.0,-18.0,1497.0
15.318125,2026-05-04 22:13:25.250000+00:00,2026-05-04 18:13:25.250,122651,40,3889.0,342.0,1179.0
15.358125,2026-05-04 22:13:25.290000+00:00,2026-05-04 18:13:25.290,122651,41,3853.0,316.0,539.0
15.398125,2026-05-04 22:13:25.330000+00:00,2026-05-04 18:13:25.330,122651,42,3778.0,-52.0,-251.0
15.438125,2026-05-04 22:13:25.370000+00:00,2026-05-04 18:13:25.370,122651,43,3717.0,-347.0,-928.0
15.478125,2026-05-04 22:13:25.410000+00:00,2026-05-04 18:13:25.410,122651,44,3709.0,-247.0,-1321.0
15.518125,2026-05-04 22:13:25.450000+00:00,2026-05-04 18:13:25.450,122651,45,3719.0,108.0,-1303.0
15.558125,2026-05-04 22:13:25.490000+00:00,2026-05-04 18:13:25.490,122651,46,3768.0,335.0,-859.0
15.598125,2026-05-04 22:13:25.530000+00:00,2026-05-04 18:13:25.530,122651,47,3796.0,179.0,-141.0
15.638125,2026-05-04 22:13:25.570000+00:00,2026-05-04 18:13:25.570,122651,48,3835.0,-178.0,631.0
15.678125,2026-05-04 22:13:25.610000+00:00,2026-05-04 18:13:25.610,122651,49,3858.0,-326.0,1235.0
15.718125,2026-05-04 22:13:25.650000+00:00,2026-05-04 18:13:25.650,122651,50,3892.0,-80.0,1426.0
15.758125,2026-05-04 22:13:25.690000+00:00,2026-05-04 18:13:25.690,122651,51,3884.0,261.0,1211.0
15.798125,2026-05-04 22:13:25.730000+00:00,2026-05-04 18:13:25.730,122651,52,3860.0,343.0,638.0
15.838125,2026-05-04 22:13:25.770000+00:00,2026-05-04 18:13:25.770,122651,53,3782.0,19.0,-98.0
15.878125,2026-05-04 22:13:25.810000+00:00,2026-05-04 18:13:25.810,122651,54,3721.0,-297.0,-769.0
15.918125,2026-05-04 22:13:25.850000+00:00,2026-05-04 18:13:25.850,122651,55,3706.0,-280.0,-1207.0
15.958125,2026-05-04 22:13:25.890000+00:00,2026-05-04 18:13:25.890,122651,56,3729.0,54.0,-1264.0
15.998125,2026-05-04 22:13:25.930000+00:00,2026-05-04 18:13:25.930,122651,57,3762.0,319.0,-912.0
16.038125,2026-05-04 22:13:25.970000+00:00,2026-05-04 18:13:25.970,122651,58,3799.0,217.0,-275.0
16.078125,2026-05-04 22:13:26.010000+00:00,2026-05-04 18:13:26.010,122651,59,3825.0,-107.0,483.0
16.118125,2026-05-04 22:13:26.050000+00:00,2026-05-04 18:13:26.050,122651,60,3852.0,-306.0,1082.0
16.158125,2026-05-04 22:13:26.090000+00:00,2026-05-04 18:13:26.090,122651,61,3891.0,-130.0,1363.0
16.198125,2026-05-04 22:13:26.130000+00:00,2026-05-04 18:13:26.130,122651,62,3895.0,217.0,1208.0
16.238125,2026-05-04 22:13:26.170000+00:00,2026-05-04 18:13:26.170,122651,63,3856.0,325.0,717.0
16.278125,2026-05-04 22:13:26.210000+00:00,2026-05-04 18:13:26.210,122651,64,3799.0,92.0,42.0
16.318125,2026-05-04 22:13:26.250000+00:00,2026-05-04 18:13:26.250,122651,65,3732.0,-238.0,-638.0
16.358125,2026-05-04 22:13:26.290000+00:00,2026-05-04 18:13:26.290,122651,66,3727.0,-288.0,-1096.0
16.398125,2026-05-04 22:13:26.330000+00:00,2026-05-04 18:13:26.330,122651,67,3737.0,-15.0,-1219.0
16.438125,2026-05-04 22:13:26.370000+00:00,2026-05-04 18:13:26.370,122651,68,3762.0,274.0,-961.0
16.478125,2026-05-04 22:13:26.410000+00:00,2026-05-04 18:13:26.410,122651,69,3778.0,271.0,-386.0
16.518125,2026-05-04 22:13:26.450000+00:00,2026-05-04 18:13:26.450,122651,70,3817.0,-53.0,310.0
16.558125,2026-05-04 22:13:26.490000+00:00,2026-05-04 18:13:26.490,122651,71,3842.0,-278.0,940.0
16.598125,2026-05-04 22:13:26.530000+00:00,2026-05-04 18:13:26.530,122651,72,3881.0,-175.0,1264.0
16.638125,2026-05-04 22:13:26.570000+00:00,2026-05-04 18:13:26.570,122651,73,3899.0,144.0,1200.0
16.678125,2026-05-04 22:13:26.610000+00:00,2026-05-04 18:13:26.610,122651,74,3880.0,314.0,791.0
16.718125,2026-05-04 22:13:26.650000+00:00,2026-05-04 18:13:26.650,122651,75,3810.0,151.0,183.0
16.758125,2026-05-04 22:13:26.690000+00:00,2026-05-04 18:13:26.690,122651,76,3766.0,-190.0,-481.0
16.798125,2026-05-04 22:13:26.730000+00:00,2026-05-04 18:13:26.730,122651,77,3730.0,-304.0,-982.0
16.838125,2026-05-04 22:13:26.770000+00:00,2026-05-04 18:13:26.770,122651,78,3731.0,-68.0,-1157.0
16.878125,2026-05-04 22:13:26.810000+00:00,2026-05-04 18:13:26.810,122651,79,3749.0,227.0,-976.0
16.918125,2026-05-04 22:13:26.850000+00:00,2026-05-04 18:13:26.850,122651,80,3775.0,262.0,-467.0
16.958125,2026-05-04 22:13:26.890000+00:00,2026-05-04 18:13:26.890,122651,81,3803.0,-1.0,188.0
16.998125,2026-05-04 22:13:26.930000+00:00,2026-05-04 18:13:26.930,122651,82,3833.0,-244.0,795.0
17.038125,2026-05-04 22:13:26.970000+00:00,2026-05-04 18:13:26.970,122651,83,3860.0,-186.0,1178.0
17.078125,2026-05-04 22:13:27.010000+00:00,2026-05-04 18:13:27.010,122651,84,3885.0,85.0,1193.0
17.118125,2026-05-04 22:13:27.050000+00:00,2026-05-04 18:13:27.050,122651,85,3875.0,288.0,845.0
17.158125,2026-05-04 22:13:27.090000+00:00,2026-05-04 18:13:27.090,122651,86,3820.0,183.0,279.0
17.198125,2026-05-04 22:13:27.130000+00:00,2026-05-04 18:13:27.130,122651,87,3779.0,-124.0,-355.0
17.238125,2026-05-04 22:13:27.170000+00:00,2026-05-04 18:13:27.170,122651,88,3729.0,-265.0,-869.0
17.278125,2026-05-04 22:13:27.210000+00:00,2026-05-04 18:13:27.210,122651,89,3721.0,-132.0,-1110.0
17.318125,2026-05-04 22:13:27.250000+00:00,2026-05-04 18:13:27.250,122651,90,3743.0,170.0,-990.0
17.358125,2026-05-04 22:13:27.290000+00:00,2026-05-04 18:13:27.290,122651,91,3786.0,255.0,-549.0
17.398125,2026-05-04 22:13:27.330000+00:00,2026-05-04 18:13:27.330,122651,92,3809.0,65.0,84.0
17.438125,2026-05-04 22:13:27.370000+00:00,2026-05-04 18:13:27.370,122651,93,3836.0,-163.0,687.0
17.478125,2026-05-04 22:13:27.410000+00:00,2026-05-04 18:13:27.410,122651,94,3865.0,-196.0,1096.0
17.518125,2026-05-04 22:13:27.450000+00:00,2026-05-04 18:13:27.450,122651,95,3877.0,21.0,1170.0
17.558125,2026-05-04 22:13:27.490000+00:00,2026-05-04 18:13:27.490,122651,96,3883.0,209.0,888.0
17.598125,2026-05-04 22:13:27.530000+00:00,2026-05-04 18:13:27.530,122651,97,3832.0,197.0,370.0
17.638125,2026-05-04 22:13:27.570000+00:00,2026-05-04 18:13:27.570,122651,98,3789.0,-24.0,-235.0
17.678125,2026-05-04 22:13:27.610000+00:00,2026-05-04 18:13:27.610,122651,99,3752.0,-171.0,-766.0
17.718125,2026-05-04 22:13:27.650000+00:00,2026-05-04 18:13:27.650,122651,100,3728.0,-151.0,-1024.0
17.758125,2026-05-04 22:13:27.690000+00:00,2026-05-04 18:13:27.690,122652,1,3748.0,40.0,-991.0
17.798125,2026-05-04 22:13:27.730000+00:00,2026-05-04 18:13:27.730,122652,2,3773.0,194.0,-633.0
17.838125,2026-05-04 22:13:27.770000+00:00,2026-05-04 18:13:27.770,122652,3,3804.0,123.0,-59.0
17.878125,2026-05-04 22:13:27.810000+00:00,2026-05-04 18:13:27.810,122652,4,3832.0,-57.0,523.0
17.918125,2026-05-04 22:13:27.850000+00:00,2026-05-04 18:13:27.850,122652,5,3852.0,-197.0,973.0
17.958125,2026-05-04 22:13:27.890000+00:00,2026-05-04 18:13:27.890,122652,6,3870.0,-105.0,1119.0
17.998125,2026-05-04 22:13:27.930000+00:00,2026-05-04 18:13:27.930,122652,7,3877.0,120.0,931.0
18.038125,2026-05-04 22:13:27.970000+00:00,2026-05-04 18:13:27.970,122652,8,3841.0,207.0,467.0
18.078125,2026-05-04 22:13:28.010000+00:00,2026-05-04 18:13:28.010,122652,9,3800.0,83.0,-100.0
18.118125,2026-05-04 22:13:28.050000+00:00,2026-05-04 18:13:28.050,122652,10,3757.0,-93.0,-602.0
18.158125,2026-05-04 22:13:28.090000+00:00,2026-05-04 18:13:28.090,122652,11,3739.0,-151.0,-918.0
18.198125,2026-05-04 22:13:28.130000+00:00,2026-05-04 18:13:28.130,122652,12,3730.0,-99.0,-932.0
18.238125,2026-05-04 22:13:28.170000+00:00,2026-05-04 18:13:28.170,122652,13,3768.0,61.0,-673.0
18.278125,2026-05-04 22:13:28.210000+00:00,2026-05-04 18:13:28.210,122652,14,3796.0,158.0,-204.0
18.318125,2026-05-04 22:13:28.250000+00:00,2026-05-04 18:13:28.250,122652,15,3821.0,99.0,343.0
18.358125,2026-05-04 22:13:28.290000+00:00,2026-05-04 18:13:28.290,122652,16,3857.0,-40.0,801.0
18.398125,2026-05-04 22:13:28.330000+00:00,2026-05-04 18:13:28.330,122652,17,3865.0,-120.0,991.0
18.438125,2026-05-04 22:13:28.370000+00:00,2026-05-04 18:13:28.370,122652,18,3857.0,-55.0,931.0
18.478125,2026-05-04 22:13:28.410000+00:00,2026-05-04 18:13:28.410,122652,19,3850.0,75.0,608.0
18.518125,2026-05-04 22:13:28.450000+00:00,2026-05-04 18:13:28.450,122652,20,3822.0,130.0,92.0
18.558125,2026-05-04 22:13:28.490000+00:00,2026-05-04 18:13:28.490,122652,21,3779.0,44.0,-372.0
18.598125,2026-05-04 22:13:28.530000+00:00,2026-05-04 18:13:28.530,122652,22,3745.0,-53.0,-759.0
18.638125,2026-05-04 22:13:28.570000+00:00,2026-05-04 18:13:28.570,122652,23,3751.0,-83.0,-885.0
18.678125,2026-05-04 22:13:28.610000+00:00,2026-05-04 18:13:28.610,122652,24,3764.0,-24.0,-710.0
18.718125,2026-05-04 22:13:28.650000+00:00,2026-05-04 18:13:28.650,122652,25,3786.0,65.0,-341.0
18.758125,2026-05-04 22:13:28.690000+00:00,2026-05-04 18:13:28.690,122652,26,3825.0,94.0,162.0
18.798125,2026-05-04 22:13:28.730000+00:00,2026-05-04 18:13:28.730,122652,27,3837.0,25.0,628.0
18.838125,2026-05-04 22:13:28.770000+00:00,2026-05-04 18:13:28.770,122652,28,3868.0,-44.0,888.0
18.878125,2026-05-04 22:13:28.810000+00:00,2026-05-04 18:13:28.810,122652,29,3858.0,-62.0,940.0
18.918125,2026-05-04 22:13:28.850000+00:00,2026-05-04 18:13:28.850,122652,30,3844.0,30.0,658.0
18.958125,2026-05-04 22:13:28.890000+00:00,2026-05-04 18:13:28.890,122652,31,3821.0,79.0,220.0
18.998125,2026-05-04 22:13:28.930000+00:00,2026-05-04 18:13:28.930,122652,32,3796.0,57.0,-230.0
19.038125,2026-05-04 22:13:28.970000+00:00,2026-05-04 18:13:28.970,122652,33,3779.0,-8.0,-629.0
19.078125,2026-05-04 22:13:29.010000+00:00,2026-05-04 18:13:29.010,122652,34,3749.0,-72.0,-808.0
19.118125,2026-05-04 22:13:29.050000+00:00,2026-05-04 18:13:29.050,122652,35,3766.0,-32.0,-738.0
19.158125,2026-05-04 22:13:29.090000+00:00,2026-05-04 18:13:29.090,122652,36,3783.0,26.0,-438.0
19.198125,2026-05-04 22:13:29.130000+00:00,2026-05-04 18:13:29.130,122652,37,3804.0,68.0,57.0
19.238125,2026-05-04 22:13:29.170000+00:00,2026-05-04 18:13:29.170,122652,38,3842.0,39.0,491.0
19.278125,2026-05-04 22:13:29.210000+00:00,2026-05-04 18:13:29.210,122652,39,3867.0,-13.0,807.0
19.318125,2026-05-04 22:13:29.250000+00:00,2026-05-04 18:13:29.250,122652,40,3854.0,-35.0,892.0
19.358125,2026-05-04 22:13:29.290000+00:00,2026-05-04 18:13:29.290,122652,41,3844.0,-4.0,702.0
19.398125,2026-05-04 22:13:29.330000+00:00,2026-05-04 18:13:29.330,122652,42,3820.0,39.0,334.0
19.438125,2026-05-04 22:13:29.370000+00:00,2026-05-04 18:13:29.370,122652,43,3805.0,46.0,-127.0
19.478125,2026-05-04 22:13:29.410000+00:00,2026-05-04 18:13:29.410,122652,44,3776.0,21.0,-522.0
19.518125,2026-05-04 22:13:29.450000+00:00,2026-05-04 18:13:29.450,122652,45,3759.0,-22.0,-734.0
19.558125,2026-05-04 22:13:29.490000+00:00,2026-05-04 18:13:29.490,122652,46,3744.0,-33.0,-721.0
19.598125,2026-05-04 22:13:29.530000+00:00,2026-05-04 18:13:29.530,122652,47,3762.0,4.0,-482.0
19.638125,2026-05-04 22:13:29.570000+00:00,2026-05-04 18:13:29.570,122652,48,3809.0,43.0,-71.0
19.678125,2026-05-04 22:13:29.610000+00:00,2026-05-04 18:13:29.610,122652,49,3832.0,27.0,357.0
19.718125,2026-05-04 22:13:29.650000+00:00,2026-05-04 18:13:29.650,122652,50,3859.0,3.0,727.0
19.758125,2026-05-04 22:13:29.690000+00:00,2026-05-04 18:13:29.690,122652,51,3854.0,-27.0,838.0
19.798125,2026-05-04 22:13:29.730000+00:00,2026-05-04 18:13:29.730,122652,52,3857.0,-1.0,720.0
19.838125,2026-05-04 22:13:29.770000+00:00,2026-05-04 18:13:29.770,122652,53,3838.0,32.0,416.0
19.878125,2026-05-04 22:13:29.810000+00:00,2026-05-04 18:13:29.810,122652,54,3794.0,36.0,-22.0
19.918125,2026-05-04 22:13:29.850000+00:00,2026-05-04 18:13:29.850,122652,55,3781.0,1.0,-406.0
